name,Year of production,Reference number,Location,Case area(mm2),price($),Movement_Automatic,Movement_Manual winding,Movement_Quartz,Condition_Fair,Condition_Good,Condition_Incomplete,Condition_New,Condition_Unworn,Condition_Very good,"Scope of delivery_No original box, no original papers","Scope of delivery_Original box, no original papers","Scope of delivery_Original box, original papers","Scope of delivery_Original papers, no original box",Case material_Aluminum,Case material_Gold/Steel,Case material_Platinum,Case material_Red gold,Case material_Rose gold,Case material_Silver,Case material_Steel,Case material_White gold,Case material_Yellow gold
15,2022,505,67,1288.2493375126646,150219.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2014,463,512,1194.5906065275187,28006.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
15,2016,501,389,1520.0,110000.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2019,492,122,1385.4423602330987,85000.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
1,2018,459,265,1256.6370614359173,29500.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
11,2023,433,221,1436.2,16199.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
8,1994,372,100,962.112750161874,24498.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
10,2021,506,389,1194.5906065275187,83999.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
23,2012,437,315,1225.4174844408687,117298.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
2,2008,518,389,1288.2493375126646,162000.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
1,2024,466,448,1288.2493375126646,57905.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2,2012,518,88,1256.6370614359173,143300.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
6,2019,553,292,940.2472652928892,32836.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
18,2005,314,106,1398.6684653047118,51781.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
15,2024,533,164,804.247719318987,57000.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,2013,500,579,1256.6370614359173,94653.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
15,1979,200,359,1385.4423602330987,105788.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
7,2012,453,427,1194.5906065275187,59743.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
6,1950,598,642,314.1592653589793,13920.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6,2022,486,665,855.2985999398212,8352.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
6,2023,528,167,1194.5906065275187,34520.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,2022,463,389,1194.5906065275187,34500.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
15,1997,219,448,1075.2100856911068,51224.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
15,2023,521,185,1559.25,129999.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
15,2021,541,389,973.1397403759744,72000.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
15,2021,541,12,973.1397403759744,95794.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8,2009,465,164,1164.1564276958677,122842.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4,2016,451,315,1256.6370614359173,57340.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
11,2013,426,103,706.8583470577034,26718.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
2,2008,517,181,1288.2493375126646,66471.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
15,2024,522,547,1288.2493375126646,144227.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6,2021,76,185,1017.8760197630928,16430.0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
4,2024,519,42,1398.6684653047118,139189.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
23,1985,436,315,1225.4174844408687,129681.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6,1992,148,176,804.247719318987,11134.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
4,2015,451,467,1256.6370614359173,85187.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2018,460,448,1256.6370614359173,42093.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
16,1963,332,642,855.2985999398212,20044.0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True
23,2020,464,315,1164.1564276958677,42873.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,1937,444,292,1194.5906065275187,36394.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
6,2024,526,389,1256.6370614359173,47900.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,2022,222,389,804.247719318987,10000.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
23,2020,495,448,1244.1021067480938,109018.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,2011,444,387,1194.5906065275187,74999.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
16,2018,411,632,1075.2100856911068,31736.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
6,1998,242,258,855.2985999398212,15033.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
2,2024,511,448,1385.4423602330987,72938.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
1,2007,444,315,1194.5906065275187,65101.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
6,1945,496,250,962.112750161874,26327.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
15,2015,501,389,1520.0,160000.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2,2024,517,639,1288.2493375126646,68484.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
1,2017,444,185,1194.5906065275187,59500.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
23,2010,436,28,1225.4174844408687,27005.0,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
15,1979,589,428,1385.4423602330987,105788.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
6,1960,541,91,1288.2493375126646,10022.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
1,2022,445,185,1194.5906065275187,57000.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
6,2023,526,78,1256.6370614359173,47772.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
15,2021,501,315,1520.0,133584.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4,2024,451,185,1256.6370614359173,87900.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6,1991,243,143,804.247719318987,13918.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
